text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,FALSE,47462,NA,4/26/2017 10:51,FALSE,NA,8.57185E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9416,FALSE,FALSE,NA,NA
"...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.",FALSE,56834,NA,4/26/2017 10:38,FALSE,NA,8.57182E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12811,FALSE,FALSE,NA,NA
"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ...",FALSE,49227,NA,4/26/2017 10:30,FALSE,NA,8.5718E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10417,FALSE,FALSE,NA,NA
First the Ninth Circuit rules against the ban &amp; now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!,FALSE,68445,NA,4/26/2017 10:20,FALSE,NA,8.57177E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17482,FALSE,FALSE,NA,NA
"'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'
Executive Order:… https://t.co/LVMjZ9Ax0U",FALSE,39891,NA,4/25/2017 23:32,TRUE,NA,8.57014E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8907,FALSE,FALSE,NA,NA
"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:… https://t.co/BJbI6ZtGo7",FALSE,36878,NA,4/25/2017 17:51,TRUE,NA,8.56929E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7513,FALSE,FALSE,NA,NA
"Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.",FALSE,100444,NA,4/25/2017 12:36,FALSE,NA,8.56849E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,26321,FALSE,FALSE,NA,NA
Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!,FALSE,62428,NA,4/25/2017 12:30,FALSE,NA,8.56848E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14527,FALSE,FALSE,NA,NA
Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp,FALSE,38361,NA,4/25/2017 11:23,FALSE,NA,8.56831E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6689,FALSE,FALSE,NA,NA
"Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at… https://t.co/vrqqFDi8En",FALSE,44328,NA,4/24/2017 20:32,TRUE,NA,8.56607E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10459,FALSE,FALSE,NA,NA
"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!",FALSE,71922,NA,4/24/2017 17:18,FALSE,NA,8.56558E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13616,FALSE,FALSE,NA,NA
Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:… https://t.co/AUdJgxXiT4,FALSE,37680,NA,4/24/2017 17:11,TRUE,NA,8.56556E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,7481,FALSE,FALSE,NA,NA
"....the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be!
#BuildTheWall",FALSE,38167,realDonaldTrump,4/24/2017 15:31,FALSE,8.56485E+17,8.56531E+17,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8057,FALSE,FALSE,NA,NA
The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,FALSE,51999,realDonaldTrump,4/24/2017 12:28,FALSE,8.56482E+17,8.56485E+17,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11391,FALSE,FALSE,NA,NA
"The two fake news polls released yesterday, ABC &amp; NBC, while containing some very positive info, were totally wrong in General E. Watch!",FALSE,46932,NA,4/24/2017 12:15,FALSE,NA,8.56482E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9075,FALSE,FALSE,NA,NA
...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.,FALSE,61322,NA,4/23/2017 19:55,FALSE,NA,8.56235E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12000,FALSE,FALSE,NA,NA
New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,FALSE,63964,NA,4/23/2017 19:48,FALSE,NA,8.56233E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11797,FALSE,FALSE,NA,NA
"Eventually, but at a later date so we can get started early, Mexico will be paying, in some form, for the badly needed border wall.",FALSE,64478,NA,4/23/2017 15:44,FALSE,NA,8.56172E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15142,FALSE,FALSE,NA,NA
The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.,FALSE,64842,NA,4/23/2017 15:42,FALSE,NA,8.56171E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16307,FALSE,FALSE,NA,NA
ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.,FALSE,58799,NA,4/23/2017 14:20,FALSE,NA,8.56151E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12272,FALSE,FALSE,NA,NA
"Thank you Lake Worth, Florida. @foxandfriends",FALSE,34863,NA,4/23/2017 14:07,FALSE,NA,8.56148E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4855,FALSE,FALSE,NA,NA
Very interesting election currently taking place in France.,FALSE,63610,NA,4/23/2017 14:05,FALSE,NA,8.56147E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17309,FALSE,FALSE,NA,NA
I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!,FALSE,89682,NA,4/22/2017 21:49,FALSE,NA,8.55901E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18263,FALSE,FALSE,NA,NA
"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation.",FALSE,80543,NA,4/22/2017 19:01,FALSE,NA,8.55859E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14770,FALSE,FALSE,NA,NA
Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.,FALSE,75372,NA,4/22/2017 16:15,FALSE,NA,8.55817E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17073,FALSE,FALSE,NA,NA
Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,FALSE,58996,NA,4/22/2017 16:10,FALSE,NA,8.55816E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11841,FALSE,FALSE,NA,NA
Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!,FALSE,62140,NA,4/22/2017 16:05,FALSE,NA,8.55815E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10472,FALSE,FALSE,NA,NA
"After 5 SB victories since 2002, it was my honor to give Bob Kraft, Coach Belichick, and the players their first to… https://t.co/UZPKjqoGZY",FALSE,54793,NA,4/22/2017 3:38,TRUE,NA,8.55627E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10421,FALSE,FALSE,NA,NA
"'Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' 
Executive Order:… https://t.co/dpE6hDzlAt",FALSE,43040,NA,4/22/2017 0:43,TRUE,NA,8.55583E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,9869,FALSE,FALSE,NA,NA
"WELCOME HOME, AYA!
#GodBlessTheUSA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/CR4I8dvunc",FALSE,76498,NA,4/21/2017 20:22,FALSE,NA,8.55517E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,19633,FALSE,FALSE,NA,NA
"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will",FALSE,66590,NA,4/21/2017 13:04,FALSE,NA,8.55407E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14451,FALSE,FALSE,NA,NA
"No matter how much I accomplish during the ridiculous standard of the first 100 days, &amp; it has been a lot (including S.C.), media will kill!",FALSE,73764,NA,4/21/2017 10:50,FALSE,NA,8.55373E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14805,FALSE,FALSE,NA,NA
Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,FALSE,75561,NA,4/21/2017 10:32,FALSE,NA,8.55369E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18833,FALSE,FALSE,NA,NA
A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference… https://t.co/lJAvEZJV1F,FALSE,37386,NA,4/20/2017 21:35,TRUE,NA,8.55173E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,7025,FALSE,FALSE,NA,NA
"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. <U+27A1><U+FE0F>… https://t.co/QYjWx9K4YY",FALSE,52698,NA,4/20/2017 19:33,TRUE,NA,8.55142E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11718,FALSE,FALSE,NA,NA
"Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.",FALSE,82010,NA,4/20/2017 13:48,FALSE,NA,8.55056E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,19262,FALSE,FALSE,NA,NA
A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!… https://t.co/tQ5XEPaIxn,FALSE,49290,NA,4/20/2017 1:34,TRUE,NA,8.54871E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,9753,FALSE,FALSE,NA,NA
"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 
Watch… https://t.co/0sMv4sPrmf",FALSE,48429,NA,4/19/2017 20:26,TRUE,NA,8.54793E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10647,FALSE,FALSE,NA,NA
#BuyAmericanHireAmerican<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/JPEXQTVR1E,FALSE,54446,NA,4/19/2017 17:31,FALSE,NA,8.54749E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12982,FALSE,FALSE,NA,NA
Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.,FALSE,73235,NA,4/19/2017 12:43,FALSE,NA,8.54677E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15649,FALSE,FALSE,NA,NA
"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",FALSE,77494,NA,4/19/2017 4:09,FALSE,NA,8.54547E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15410,FALSE,FALSE,NA,NA
"#BuyAmericanHireAmerican<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
Watch<U+27A1><U+FE0F>https://t.co/AUqYcrgeyn https://t.co/rf9aivVb7g",FALSE,34150,NA,4/18/2017 20:56,FALSE,NA,8.54438E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6787,FALSE,FALSE,NA,NA
"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",FALSE,63407,NA,4/18/2017 20:38,FALSE,NA,8.54434E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16523,FALSE,FALSE,NA,NA
Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.,FALSE,62985,NA,4/18/2017 10:46,FALSE,NA,8.54285E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16109,FALSE,FALSE,NA,NA
"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",FALSE,57278,NA,4/18/2017 10:38,FALSE,NA,8.54283E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14404,FALSE,FALSE,NA,NA
I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,FALSE,33791,NA,4/18/2017 9:48,FALSE,NA,8.5427E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4698,FALSE,FALSE,NA,NA
The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,FALSE,72974,NA,4/18/2017 9:39,FALSE,NA,8.54268E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17606,FALSE,FALSE,NA,NA
"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!",FALSE,61491,NA,4/18/2017 2:18,FALSE,NA,8.54157E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13653,FALSE,FALSE,NA,NA
"See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area'
https://t.co/JUxhO3oqjO",FALSE,42410,NA,4/17/2017 22:41,FALSE,NA,8.54103E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8349,FALSE,FALSE,NA,NA
"TRUMP APPROVAL HITS 50%
https://t.co/vjZkGTyQb9",FALSE,56507,NA,4/17/2017 22:38,FALSE,NA,8.54102E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10834,FALSE,FALSE,NA,NA
"The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!",FALSE,61586,NA,4/17/2017 13:31,FALSE,NA,8.53964E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,19500,FALSE,FALSE,NA,NA
The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,FALSE,83887,NA,4/17/2017 12:17,FALSE,NA,8.53946E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18680,FALSE,FALSE,NA,NA
"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.",FALSE,53713,NA,4/17/2017 12:13,FALSE,NA,8.53944E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12758,FALSE,FALSE,NA,NA
"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",FALSE,76361,NA,4/17/2017 12:07,FALSE,NA,8.53943E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16226,FALSE,FALSE,NA,NA
"The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!",FALSE,64431,NA,4/17/2017 0:45,FALSE,NA,8.53771E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12838,FALSE,FALSE,NA,NA
"Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!",FALSE,104985,NA,4/16/2017 13:41,FALSE,NA,8.53604E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,20891,FALSE,FALSE,NA,NA
Someone should look into who paid for the small organized rallies yesterday. The election is over!,FALSE,96406,NA,4/16/2017 13:13,FALSE,NA,8.53597E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21332,FALSE,FALSE,NA,NA
I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?,FALSE,71033,NA,4/16/2017 13:07,FALSE,NA,8.53596E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12417,FALSE,FALSE,NA,NA
Happy Easter to everyone!,FALSE,187372,NA,4/16/2017 12:24,FALSE,NA,8.53585E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,40919,FALSE,FALSE,NA,NA
Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,FALSE,73016,NA,4/16/2017 12:18,FALSE,NA,8.53583E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15072,FALSE,FALSE,NA,NA
Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft,FALSE,33728,NA,4/14/2017 20:41,FALSE,NA,8.52985E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7106,FALSE,FALSE,NA,NA
It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs,FALSE,75395,NA,4/13/2017 19:21,FALSE,NA,8.52603E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13066,FALSE,FALSE,NA,NA
Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!,FALSE,112181,NA,4/13/2017 13:16,FALSE,NA,8.52511E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,24415,FALSE,FALSE,NA,NA
"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",FALSE,113889,NA,4/13/2017 13:08,FALSE,NA,8.52509E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,28342,FALSE,FALSE,NA,NA
"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!",FALSE,140573,NA,4/13/2017 0:32,FALSE,NA,8.52319E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,31007,FALSE,FALSE,NA,NA
"Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us &amp; #LIUB.… https://t.co/tR3hqqyWvv",FALSE,113636,NA,4/3/2017 0:58,TRUE,NA,8.48701E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,25251,FALSE,FALSE,NA,NA
The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.,FALSE,83215,NA,4/2/2017 13:34,FALSE,NA,8.48529E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21403,FALSE,FALSE,NA,NA
"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck.",FALSE,73667,NA,4/2/2017 13:03,FALSE,NA,8.48521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13714,FALSE,FALSE,NA,NA
Anybody (especially  Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!,FALSE,80455,NA,4/2/2017 12:56,FALSE,NA,8.4852E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16402,FALSE,FALSE,NA,NA
Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/AQQzmt10x7,FALSE,53980,NA,4/1/2017 22:21,FALSE,NA,8.48299E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13822,FALSE,FALSE,NA,NA
"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S.",FALSE,65103,NA,4/1/2017 17:02,FALSE,NA,8.48219E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15739,FALSE,FALSE,NA,NA
"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....",FALSE,61561,NA,4/1/2017 16:50,FALSE,NA,8.48216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16201,FALSE,FALSE,NA,NA
"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems.",FALSE,51350,NA,4/1/2017 16:06,FALSE,NA,8.48205E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10040,FALSE,FALSE,NA,NA
"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to..",FALSE,48772,NA,4/1/2017 15:59,FALSE,NA,8.48203E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11241,FALSE,FALSE,NA,NA
"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!",FALSE,86708,NA,4/1/2017 13:02,FALSE,NA,8.48159E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22486,FALSE,FALSE,NA,NA
When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?,FALSE,78699,NA,4/1/2017 12:43,FALSE,NA,8.48154E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21914,FALSE,FALSE,NA,NA
We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put… https://t.co/dzPKJMghj1,FALSE,66026,NA,3/31/2017 21:31,TRUE,NA,8.47924E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,14659,FALSE,FALSE,NA,NA
'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' <U+27A1><U+FE0F>… https://t.co/cVWXOa1MjY,FALSE,44340,NA,3/31/2017 19:37,TRUE,NA,8.47896E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9619,FALSE,FALSE,NA,NA
"It is an exciting time for our country!
#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq",FALSE,58607,NA,3/31/2017 18:30,FALSE,NA,8.47879E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",realDonaldTrump,13741,FALSE,FALSE,NA,NA
#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3,FALSE,48278,NA,3/31/2017 17:45,FALSE,NA,8.47867E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10974,FALSE,FALSE,NA,NA
"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/ZuriIC3YwG",FALSE,57375,NA,3/31/2017 17:28,FALSE,NA,8.47863E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10478,FALSE,FALSE,NA,NA
"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… https://t.co/N1g0TiVnSp",FALSE,40905,NA,3/31/2017 14:35,TRUE,NA,8.4782E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6925,FALSE,FALSE,NA,NA
"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!",FALSE,74963,NA,3/31/2017 11:04,FALSE,NA,8.47767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18037,FALSE,FALSE,NA,NA
